שאל את התלמיד עצמו מה יותר זול ההשקעה בלימודים שנכפו עליו , או תשלום נוסף עבור לימודים כחפצו .	זול	6	Sing
" בירקנאו שלי " כפי שחוויתי והרגשתי , וכפי שהוטבעה ביישותי שונה אפילו מזו שחווה אותה אדם אחר ששהה במחנה בו בזמן ; את זה רציונליסט מובהק לא יבין , כנראה .	שונה	11	Sing
ליוניוורסל יש ניסיון בזה : ב4691 פתחה את שערי אולפניה בהוליווד לפני הקהל והפכה את הביקור למקור הכנסה ישיר ועקיף .	ישיר	18	Sing
חשוב לי לדעת אם הפועלים במקום עובדים בעבודה פעילה או סבילה .	פעילה	8	Sing
אין ספק שאחרי האירועים שהתרחשו בהר הבית השוטרים משמשים מטרה לכל הגורמים הקיצוניים המוזנים על - ידי התעמולה הארסית של אישים איסלאמיים בעלי עמדות קיצוניות .	איסלאמיים	21	Plur
הנאשמים הורשעו בבית הדין הצבאי של פיקוד הדרום בגרימת חבלה חמורה ונידונו לעונשי מאסר על תנאי ולהורדה בדרגה .	חמורה	10	Sing
הוא יצא לגרמניה להשלים סידורים אחרונים בקשר לסרט , והתכוון לחזור מיד לישראל .	אחרונים	5	Plur
זאנר זה נהפך לפופולרי מאוד גם אצלנו , ועוד בנוסח האמריקאי , הפסיכולוגיסטי , שעיקרו התמודדות אמיצה עם המחלה או הפגיעה .	אמיצה	16	Sing
איאבק בכל האמצעים , כולל אמצעים משפטיים כדי להשיג בורר חיצוני " .	משפטיים	6	Plur
מקורות פלשתיניים דיווחו כי עיקר המהומות היו אתמול באזור בית חנון , ששם נפצעו 34 תושבים , מהם חמישה קשה .	פלשתיניים	1	Plur
גנרל לאחד אמר כי בכל הקשור אליו , אין הבדל בין גזין לבין אזור הביטחון והוא איננו מוכן למסור מקום אסטרטגי כזה לידי לבנון .	אסטרטגי	20	Sing
בתום ישיבה סוערת , החליטה השבוע הנהלת סיעת הליכוד לצרף את הח"ך החדש , חיים קופמן , לוועדת הכספים .	סוערת	2	Sing
אין כל היגיון בהחלת הסדרי שכר הנקבעים במגזר המתוקצב במו"ם מוסדי , כמעט פוליטי , על מפעלים עסקיים ממשלתיים כפרטיים .	מוסדי	10	Sing
האב , אריק , מהנדס מכונות עתיר ניסיון ; האם , אידה , מתכננת מחשבים ; הבן , איליה ( 02 ) , הספיק ללמוד שנתיים מתמטיקה באוניברסיטה , ואף השלים שירות קצר בצבא האדום .	קצר	32	Sing
רק השבוע התבשרנו שעיראק מסרה לידי הנספח הצבאי הצרפתי בבגדד שלושה חיילים צרפתים , שבאו מערב הסעודית ונשבו ( כנראה בעת סיור מודיעין בכוויית ) .	צרפתים	12	Plur
במערכת הבחירות הטלוויזיונית שלו הוא הבליט לא את יהדותו של אביו , אלא את מוצאה האירי - קתולי של אמו .	קתולי	17	Sing
השאלה החשובה כרגע אינה , אם המאמנים יצחק שניאור ויעקב גרונדמן ימצאו את הנוסחה לייצוב המערך העורפי החדיר , לשיפור הכושר ולהגברת הקצב ; גם לא אם יוותרו על קישור דפנסיווי , או יהמרו על חוד התקפי יותר .	התקפי	36	Sing
כאשר קורה אסון לאדם פרטי והוא מגיב באופן קיצוני , מבין כל אדם בר - דעת שיש להתמודד עם התגובה הקיצונית בלי להיות עוין לעצם רגשות הכאב והצער שהולידו אותה .	עוין	23	Sing
לפי הדיווחים , השתתפו עשרות אנשים בכל אחד מן הסמינרים שנערכו במסגרת מסע ההסברה לסוכני נסיעות , לכמרים , למנהיגי קהילות דתיות ולמנהיגי קהילות אתניות בשיקאגו יוצאי פולין , יוון ואיטליה .	אתניות	24	Plur
שתי פרשות אלה לא היו נחשפות אלמלא החליטה הנהלת בנק איגוד לבצע " טיפול שורש " , ולא להסתיר את חומרת המצב , בנסותה לצמצם את הסתברות התרחשותם של מקרים דומים בעתיד .	דומים	30	Plur
" כתיבה בדרך כלל אינה התנסות כה מאושרת בשבילי " , אומר המחבר .	מאושרת	7	Sing
מכיוון שכך , ראוי לבדוק גם את הביקורת המושמעת על מכללות אלה , על - מנת לבחון את השלכותיהן לגבי הרפורמה העתידית : " המכללות אינן אקדמיות " .	אקדמיות	26	Plur
בבית החולים רוטשילד בחיפה צבעה רוטנברג מסדרון ארוך , המקשר בין שני חלקי בית החולים , בגונים של כתום מצהוב חמנייה ועד כתום עז .	עז	23	Sing
במחנות ארעיים שהוקמו בסעודיה ובנסיכויות המאוחדות מתאמנים בימים אלה 7,000 מתנדבים כווייתים לקראת מלחמה עם עיראק .	ארעיים	1	Plur
עובדה : תושבי רחוב סירקין קיבלו הודעה על כך בכתב בחודש יולי ( בלי לציין תאריך מדויק ) , עם התנצלות ראויה לשבח על אי הנוחות שתיגרם לתושבים .	מדויק	16	Sing
כמעט טרגדיה היא שפליט יהודי מגרמניה הנאצית , אשר הצלחותיו האישיות היו תמצית החלום האמריקאי , מסיים את הקריירה הפוליטית שלו באופן כל כך מביש .	מביש	24	Sing
ניגודים חדים מושכים את העין ומאמצים אותה , אך ניתן לתכנן מעברים שיהיו נוחים לעין .	חדים	1	Plur
אמנם , משפחות טורקיות רבות במערב גרמניה לא חיו מעודן על פי קוד דתי שמרני , או התנתקו ממנו בבואן לשם .	שמרני	14	Sing
בגלל תחושה של אוזלת יד מלעיטות עצמן נשים טורקיות רבות בתרופות אספירין , ואליום , ליבריום , נובלגין .	טורקיות	8	Plur
ההתרגשות מן הסמלים , על - פי תפיסה זו , אינה רק תחושה מיותרת אלא גם מסוכנת , באשר היא מעידה על " שוביניזם לאומני " , שאחריתו הפוליטית היא בוודאי היכן שהוא בין התחיה , מולדת וכהנא .	מיותרת	13	Sing
פנקייביץ אמר שזה שונה ממקרה למקרה .	שונה	3	Sing
שחקני מכבי ראשון לציון הצליחו לזכות בניצחון נוסף , הפעם על הפועל גבת העמק , לאחר משחק חלש שהסתיים ביתרון של 6 נקודות בלבד ( 92 98 ) .	חלש	17	Sing
כתב התביעה כולל כמה פרקים : רכישה מאולצת של תוכניות חיסכון חדשות ; חישובי ריבית מוטעים ועיוותים אחרים לטענת התובעים .	מאולצת	7	Sing
