A Bibical World Gallery és a Makkabi Könyvkiadó könyv- , kegytárgy- és művészeti galériája hét éve működik a budapesti Wesselényi utcában .	kegytárgy-	10	None
Johann Strauss műve pedig azért jutott eszembe , mert csodálatos muzsika , ami a dalszínházban mindig is a legnagyobb énekesek előadásában hangzott fel .	előadásában	20	3
Mivel az élet természeténél fogva leírhatatlan , és milliárdnyi történése a résztvevők között újra meg újra megkötött értelmezési szövetségen múlik , az új beszédből kimaradt az élet , kimaradtak az emberek .	élet	26	None
A világgazdaság gyors , országhatárokon átívelő fejlődését több tényező idézi elő .	fejlődését	6	3
Az egyesület alelnöke , természetesen maga is aktív tagja a " kivonuló " brigádnak , nem tud napirendre térni az emberek viselkedésén .	egyesület	1	None
Oroszország a múlt heti isztambuli EBESZ-csúcson vonakodva bár , de beleegyezett abba , hogy az EBESZ elnöke ellátogasson a szakadár kaukázusi köztársaságba .	EBESZ-csúcson	5	None
Az időjárást igazából csak a gyerekek és a kutyák élvezik .	kutyák	8	None
Ezekben az országokban 1997 és 1999 között megduplázódott az AIDS-esek száma .	országokban	2	None
Johann Strauss műve pedig azért jutott eszembe , mert csodálatos muzsika , ami a dalszínházban mindig is a legnagyobb énekesek előadásában hangzott fel .	műve	2	3
A digitalizált látvánnyá felturbózott kalandok sorjázásában tán kevesebb is rá az idő , elég munkájába kerülhet a stábnak már az is , hogy az intellektus fölénye azért name vesszen ki hősünkből az elképesztő csodaketyerék mellett .	látvánnyá	2	None
Elhangzik egyszer egy mű egy koncerten , a jelen lévő néhány száz ember meghallgatja , s még akkor , ha sikert arat , sincs biztosítva , hogy legközelebb is lesz mód az előadásra .	koncerten	5	None
Rendezőként , pedagógusként is dolgozott , 1964 és 1969 között pedig az intézmény igazgatója volt .	Rendezőként	0	None
A roppant terhek , az örökös hadi készültség , a csapatok mozgatása , az ütközetek , az utánpótlás megszervezése , a millió véletlen esemény elviselése és integrálása a katonai folyamatokba , megviselték .	mozgatása	11	3
Kevésbé aggasztó a helyzet Dél-Amerikában is , ahol különösen nagy összegekkel támogatják a megelőzést .	megelőzést	13	None
A muzsikus-zeneszerző több mint negyedszázaddal ezelőtt végzett a Liszt Ferenc Zeneművészeti Főiskolán , s 1979-ben alapítója volt a 180-as csoportnak .	muzsikus-zeneszerző	1	None
Tanácsa roppant egyszerűen hangzott .	Tanácsa	0	3
Pontosan azóta , amióta egy vezetői döntés nyomán eltüntették a hófogó rácsokat az út két oldaláról .	rácsokat	11	None
Szerényen magánszemélyként tolakszik elő , miközben levélpapírján cirkalmas betűk hirdeti magas köztisztviselői rangját .	betűk	8	None
A gyerekek pedig még az árokba is bemásznak , csak azért , hogy a hó name a térdükig , hanem a mellkasukig érjen .	térdükig	17	3
Ma a korszerű hangzáshoz hozzátartozik az ütős hangszerek kiemelt szerepeltetése is , s úgy veszem észre , hogy a közönség is szereti az ilyen kompozíciókat .	hangszerek	7	None
A kétoldalú viszony , a magyar-orosz gazdasági együttműködés egyik problémája az orosz államadósság rendezetlensége .	rendezetlensége	13	3
Tényleg hihetetlen , de Edgar Rice Burroughs híres regényhőse eddig már vagy ötvenszer kelt életre a mozivásznon , de rajzfilmen most először elevenednek meg kalandjai a Walt Disney Stúdió produkciójában .	regényhőse	8	3
Valami tudat alatt mindig működött bennem , valami megérzés , hogy mikor mit vállalhatok el , s talán ennek köszönhetem , hogy most is színpadra tudok lépni .	tudat	1	None
Mint Kontra Ferenc elmondta , a magyar fél már több jegyzékben kérte az orosz külügyminisztériumtól a beazonosított műtárgyak , köztük a Sárospataki könyvtár gyűjteményének visszajuttatását .	külügyminisztériumtól	14	None
A terepjáró-gépkocsik hólánccal is csak vergődnek .	terepjáró-gépkocsik	1	None
A héttagú családot kiköltöztették , s ideiglenesen szövetkezeti vagy egyházi lakásban szállásolják el — tájékoztatta lapunkat Eller János polgármester .	polgármester	18	None
A cég helyzetét a növekvő konkurencián kívül rontotta , hogy a kiskereskedelmi üzletek eladását szolgáló előprivatizáció keretében több boltját elvonták , ingatlanvagyonának 86 százalékát így két nagyméretű — 6 ezer négyzetméter körüli — raktár tette ki .	keretében	16	3
A koszovói háború idején kirobbant konvojügy , az orosz KFOR-gépek átrepülése körüli bonyodalom , legutóbb pedig Orbán Viktor kanadai nyilatkozata váltott ki ingerült reakciókat Moszkvában .	reakciókat	23	None
A belső fogyasztás mérséklődött tavalyhoz képest , bővülése idén nem fogja meghaladni a bruttó nemzeti össztermék ( GDP ) növekedését .	bővülése	7	3
A kft 1998-ig elsősorban felújított Ikarus buszok oroszországi , illetve FÁK-országi exportjával , valamint pótalkatrész értékesítésével foglalkozott .	exportjával	11	3
Én pontosan emlékszem egy negyvenöt esztendővel ezelőtti beszélgetésre , amelynek minden szavát megfogadtam .	esztendővel	5	None
Idén eddig 2,6 millió áldozatot szedett a gyógyíthatatlan immunbetegség , az AIDS — adta hírül a France 2 televízió az Egészségügyi Világszervezet jelentésére hivatkozva .	jelentésére	22	3
Amikor nem olyan régen a balkáni háborúról olvastam , bevallom , csak és kizárólag öreg orvos barátomra gondoltam .	háborúról	6	None
Megközelíthetetlenné vált nyolc Vas megyei község , s hótorlasz mögé szorul a Bács-Kiskun megyei Újsolt 190 lakosa is .	lakosa	16	3
Gyönyörű színpadi beszédét gyakran emlegetik példaként , nem véletlenül tanított diplomája kézhezvétele után négy éven át beszédtechnikát a főiskolán .	beszédtechnikát	16	None
A XVIII. században Lengyelországban készült , a Lemberg melletti Libahara faluból származik .	faluból	10	None
Elhangzik egyszer egy mű egy koncerten , a jelen lévő néhány száz ember meghallgatja , s még akkor , ha sikert arat , sincs biztosítva , hogy legközelebb is lesz mód az előadásra .	mű	3	None
Mielőtt az irdatlan hágókat , szakadékokat szép libasorban elhagyták volna , megjelentek a partizánok .	hágókat	3	None
Optimista lelkületű ember már erre is azt mondja : kezdetnek nem rossz .	kezdetnek	9	None
Sztálin elvtárs ugyanis , ismerve gyengéjét , összekötőként elküldte hozzá a szép kis Pelagéját , mondván : legyen , aki Tito üzeneteit eljuttatja Moszkvába .	gyengéjét	5	3
A lomposan megfogalmazott jogi szövegek korlátlanul megnyitották az utat az önkényes nyelvhasználat előtt , mely mögött nincs s nem is lehet gondolt , ami feltételezné a jogi nyelven túl érvényes szótár létét .	szövegek	4	None
A pesszimisták szerint ez az — árnyékgazdaságnak is nevezett — " léggömb " ki fog pukkadni .	léggömb	11	None
Ennek érdekében egyensúlyban kell tartani a növekedés , az egyensúly , az infláció , valamint a foglalkoztatás " bűvös négyzetét " .	foglalkoztatás	16	None
Gyógyszer , műszer itt volt elég — az angolok ejtőernyőjével küldték az utánpótlást — , csak éppen orvosból volt hiány .	ejtőernyőjével	9	3
A rosszfiúk jó része szláv akcentussal töri az angolt , de ez , valljuk be , csak arra a nyomorúságra utal , amelyben az utóbbi évek szegény akciófilm-forgatókönyvírói kénytelenek kiizzadni egy valamirevaló főgonoszt a kémhistóriájukhoz .	rosszfiúk	1	None
Mindaz a képzeletszülte meseelem , ami a gorillacsaládban nevelkedő embergyerek regénybeli történetének kalandos feszültséget és romantikus lendületet kölcsönzött , ezúttal a rajzfilm műfajában levetette az élő megjelenítés korlátait .	feszültséget	13	None
Közel négyszáz fő jelenlétében tartotta összejövetelét múlt hét végén a Magyar Történelmi Családok Egyesülete .	jelenlétében	3	3
A kiállítás egyik szenzációja az az egy méter magas , áttört Zsolnay-díszváza , amely ezen a kiállításon látható először .	kiállításon	16	None
Az olasz tábornok 1957-től a moszkvai olasz nagykövetség légügyi attaséja volt .	nagykövetség	7	None
