Úsáideann busanna na páirce ola ráibe agus tá achan iarracht déanta an saol glas a chur chun cinn .	busanna	1	Plur
Tabharfaidh an Roinn admháil i scríbhinn nó ar ríomhphost duit as d' iarratas a bheith faighte laistigh de 10 lá oibre .	scríbhinn	5	Sing
Is amhlaidh a dhípholaraíonn na cillscannáin i matáin na n-atriam ar dtús i gcónaí , rud a spreagann na seomraí sin chun craptha .	seomraí	19	Plur
Níl aon táille iarratais iníoctha as iarratas ar fhaisnéis a chur isteach faoi na rialacháin AIE .	táille	2	Sing
D' fhill sé ar Cheanada agus ba ghearr gur ceapadh ina ollamh le Béarla é i gColáiste Mhichíl in Ollscoil Toronto .	ollamh	11	Sing
Tá sé mar chuspóir ag an Roinn féachaint chuige go ndéantar freastal ar na riachtanais sin trí infheistíocht chaipitil agus reatha a chur ar fail tríd an Roinn féin agus trí Ranna agus eagraíochtaí ábhartha eile .	infheistíocht	17	Sing
Dúradh sa chruinniú cinnbhliana 1945 gur rud dodhéanta é canón 45 de chanóin na hEaglaise a chur i gcrích go hiomlán gan Leabhar Urnaí Nua .	Leabhar	22	Sing
Cuirtear oiliúint agus meantóireacht ar fáil do na hoifigigh seo agus iad i mbun na forbartha ag brath ar riachtanais aitheanta .	hoifigigh	8	Plur
Ní dhéanfaidh an tAirteagal seo difear d' oibleagáidi idirnáisiúnta na mBallstát .	oibleagáidi	7	Plur
Glacann an fhoireann leabharlainne ar fad páirt i mbainistíocht agus i gcothabháil an stoic , idir an fhoireann roghnúcháin stoic agus iad siúd a fhreastalaíonn ar an bpobal sna leabharlanna brainse go léir .	mbainistíocht	8	Sing
Na físeáin cheol tíre is fearr as Éirinn agus as Meiriceá agus cuntas seachtainiúil ar dhátaí agus ionaid cheolchoirmeacha ar fud na hÉireann .	cuntas	12	Sing
Bíonn a lán iontrálaithe ann ar dtús chun suim a ghiniúint faoin timpeallacht ina bpobal agus chun cur leis an mbeartas áitiúil .	iontrálaithe	3	Plur
Leathnaítear clár na féile gach bliain agus bíonn lucht freastail níos mó ag na himeachtaí éagsúla gach bliain .	freastail	9	Sing
Bhí an phróiseáil éisc mar fhoinse maith fostaíochta sna ceantair Ghaeltachta ar feadh na mblianta ach is léir go bhfuil tionchar ag an laghdú atá tagtha ar an stoc éisc ar an réimse próiseála sna ceantair Ghaeltachta .	phróiseáil	2	Sing
Chun cuidiú le comharchumainn agus le heagraíochtaí pobail sna pobail Ghaeltachta tá maoiniú ar fáil ó Údaras na Gaeltachta chun bainisteoirí cúnta a cheapadh i gcomharchumainn agus in eagraíochtaí pobail sa Ghaeltacht faoin scéim thacaíochta bainistíochta .	thacaíochta	34	Sing
Íocann an Stát an naíonra nó an tseirbhís cúram lae as na huaireanta COLÓ sin trí mheán táille caipitíochta .	huaireanta	12	Plur
Déanfaidh na Ballstáit a mbeartas eacnamaíoch a sheoladh agus a chomhordú d' fhonn na cuspóirí atá leagtha amach in Airteagal 158 a bhaint amach freisin .	sheoladh	7	Sing
Mar aitheantas ar thábhacht an mhuirshaothraithe bunaíodh Coiste Straitéise Mara inmheánach ag deireadh 2006 chun tabhairt faoi gnéithe uile forbartha na hearnála seo don tréimhse 2007 - 2013 .	forbartha	19	Sing
Sonrófar sna gníomhartha dlí na réasúin is bun leo agus tagróidh siad do na tograí , na tionscnaimh , na moltaí , na hiarrataí nó na tuairimí is gá de bhun na gConarthaí .	tuairimí	26	Plur
Má thiteann tuismitheoir / céile / páirtí sibhialta ar gcúl le híocaíochtaí mar a mbíonn ordú cothabhála i bhfeidhm , is féidir iarratas a dhéanamh sa chúirt ar thoghairm astú tuillimh .	híocaíochtaí	11	Plur
Tá an clár taighde ag leanúint ar aghaidh agus na heagrais taighde ag díriú ar mórghnéithe tábhachtacha mar forbairt ghor-stoc .	ghor-stoc	19	Plur
Tor nó crann beag ilchraobhach ; duillí urchomhaireacha lansacha ; na bláthanna glasbhuí ina mbraislí beaga in ascaillí na nduillí .	ascaillí	17	Plur
Sa Lárleabharlann in Ionad ILAC , Sráid Anraí , Baile Átha Cliath 1 , tá bailiúchán na Leabharlainne Ceoil , an tIonad Faisnéise Gnó , saoráidí speisialta foghlama teanga ( Ionad Foghlama Oscailte ) agus gnáthbhailiúcháin iasachtaithe agus tagartha .	saoráidí	25	Plur
Is amhlaidh a dhípholaraíonn na cillscannáin i matáin na n-atriam ar dtús i gcónaí , rud a spreagann na seomraí sin chun craptha .	matáin	7	Plur
